full_date,pm2.5,temperature,pressure
2014-06-08,25.0,21.0,1003.0
2014-06-08,45.0,23.0,1003.0
2014-06-08,58.0,25.0,1002.0
2014-06-08,59.0,27.0,1002.0
2014-06-08,48.0,28.0,1001.0
2014-06-08,45.0,30.0,1000.0
2014-06-08,48.0,30.0,999.0
2014-06-08,43.0,19.0,1002.0
2014-06-08,11.0,20.0,1002.0
2014-06-08,11.0,21.0,1002.0
2014-06-08,19.0,22.0,1001.0
2014-06-08,25.0,22.0,1001.0
2014-06-08,30.0,19.0,1002.0
2014-06-08,44.0,19.0,1002.0
2014-06-08,38.0,18.0,1002.0
2014-06-08,33.0,17.0,1002.0
2014-06-09,59.08250355618777,17.0,1002.0
2014-06-09,35.0,16.0,1003.0
2014-06-09,59.08250355618777,15.0,1002.0
2014-06-09,59.08250355618777,15.0,1003.0
2014-06-09,59.08250355618777,16.0,1004.0
2014-06-09,59.08250355618777,14.0,1004.0
2014-06-09,59.08250355618777,16.0,1005.0
2014-06-09,59.08250355618777,19.0,1005.0
2014-06-09,59.08250355618777,22.0,1005.0
2014-06-09,59.08250355618777,24.0,1005.0
2014-06-09,59.08250355618777,25.0,1005.0
2014-06-09,41.0,26.0,1005.0
2014-06-09,32.0,28.0,1005.0
2014-06-09,32.0,29.0,1004.0
2014-06-09,25.0,30.0,1003.0
2014-06-09,17.0,30.0,1003.0
2014-06-09,32.0,29.0,1003.0
2014-06-09,20.0,27.0,1003.0
2014-06-09,15.0,25.0,1004.0
2014-06-09,33.0,22.0,1005.0
2014-06-09,19.0,22.0,1006.0
2014-06-09,22.0,22.0,1007.0
2014-06-09,31.0,21.0,1008.0
2014-06-09,49.0,21.0,1008.0
2014-06-10,52.0,20.0,1008.0
2014-06-10,59.0,18.0,1008.0
2014-06-10,67.0,19.0,1008.0
2014-06-10,62.0,19.0,1009.0
2014-06-10,58.0,19.0,1008.0
2014-06-10,50.0,18.0,1008.0
2014-06-10,71.0,18.0,1009.0
2014-06-10,76.0,19.0,1009.0
2014-06-10,82.0,20.0,1009.0
2014-06-10,83.0,22.0,1009.0
2014-06-10,99.0,22.0,1009.0
2014-06-10,78.0,25.0,1009.0
2014-06-10,80.0,26.0,1008.0
2014-06-10,77.0,25.0,1008.0
2014-06-10,79.0,23.0,1008.0
2014-06-10,79.0,23.0,1008.0
2014-06-10,59.0,24.0,1008.0
2014-06-10,75.0,23.0,1008.0
2014-06-10,94.0,23.0,1008.0
2014-06-10,88.0,22.0,1008.0
2014-06-10,88.0,21.0,1009.0
2014-06-10,85.0,20.0,1010.0
2014-06-10,87.0,20.0,1010.0
2014-06-10,94.0,19.0,1011.0
2014-06-11,103.0,19.0,1010.0
2014-06-11,101.0,19.0,1010.0
2014-06-11,114.0,18.0,1010.0
2014-06-11,123.0,18.0,1011.0
2014-06-11,122.0,17.0,1011.0
2014-06-11,96.0,17.0,1011.0
2014-06-11,51.0,19.0,1011.0
2014-06-11,23.0,21.0,1012.0
2014-06-11,59.0,22.0,1012.0
2014-06-11,43.0,24.0,1012.0
2014-06-11,13.0,26.0,1012.0
2014-06-11,13.0,27.0,1012.0
2014-06-11,16.0,27.0,1011.0
2014-06-11,13.0,29.0,1010.0
2014-06-11,12.0,30.0,1009.0
2014-06-11,18.0,30.0,1008.0
2014-06-11,16.0,30.0,1007.0
2014-06-11,15.0,30.0,1007.0
2014-06-11,20.0,30.0,1007.0
2014-06-11,17.0,29.0,1007.0
2014-06-11,19.0,27.0,1007.0
2014-06-11,40.0,26.0,1008.0
2014-06-11,44.0,25.0,1008.0
2014-06-11,33.0,24.0,1008.0
2014-06-12,33.0,22.0,1008.0
2014-06-12,37.0,20.0,1008.0
2014-06-12,37.0,20.0,1008.0
2014-06-12,50.0,19.0,1008.0
2014-06-12,51.0,19.0,1008.0
2014-06-12,39.0,20.0,1007.0
2014-06-12,28.0,21.0,1007.0
2014-06-12,35.0,24.0,1007.0
2014-06-12,31.0,26.0,1008.0
2014-06-12,31.0,29.0,1007.0
2014-06-12,27.0,30.0,1007.0
2014-06-12,23.0,33.0,1006.0
2014-06-12,18.0,33.0,1006.0
2014-06-12,16.0,35.0,1005.0
2014-06-12,12.0,35.0,1004.0
2014-06-12,14.0,36.0,1003.0
2014-06-12,14.0,35.0,1003.0
2014-06-12,10.0,34.0,1003.0
2014-06-12,20.0,33.0,1003.0
2014-06-12,30.0,31.0,1004.0
2014-06-12,40.0,29.0,1005.0
2014-06-12,44.0,28.0,1006.0
2014-06-12,38.0,28.0,1006.0
2014-06-12,50.0,26.0,1007.0
2014-06-13,64.0,25.0,1007.0
2014-06-13,99.0,24.0,1007.0
2014-06-13,110.0,24.0,1007.0
2014-06-13,105.0,22.0,1007.0
2014-06-13,108.0,22.0,1007.0
2014-06-13,121.0,21.0,1007.0
2014-06-13,126.0,22.0,1008.0
2014-06-13,103.0,24.0,1008.0
2014-06-13,78.0,27.0,1009.0
2014-06-13,93.0,28.0,1008.0
2014-06-13,49.0,29.0,1008.0
2014-06-13,29.0,31.0,1008.0
2014-06-13,25.0,31.0,1007.0
2014-06-13,34.0,31.0,1007.0
2014-06-13,39.0,32.0,1006.0
2014-06-13,41.0,32.0,1005.0
2014-06-13,48.0,32.0,1005.0
2014-06-13,49.0,19.0,1008.0
2014-06-13,19.0,19.0,1007.0
2014-06-13,14.0,20.0,1007.0
2014-06-13,24.0,20.0,1008.0
2014-06-13,22.0,21.0,1008.0
2014-06-13,30.0,21.0,1008.0
2014-06-13,30.0,20.0,1008.0
2014-06-14,37.0,19.0,1008.0
2014-06-14,35.0,19.0,1007.0
2014-06-14,39.0,19.0,1007.0
2014-06-14,38.0,18.0,1007.0
2014-06-14,35.0,19.0,1008.0
2014-06-14,29.0,18.0,1008.0
2014-06-14,28.0,19.0,1008.0
2014-06-14,18.0,21.0,1008.0
2014-06-14,25.0,23.0,1008.0
2014-06-14,34.0,25.0,1008.0
2014-06-14,24.0,26.0,1008.0
2014-06-14,23.0,28.0,1007.0
2014-06-14,30.0,29.0,1007.0
2014-06-14,35.0,30.0,1006.0
2014-06-14,46.0,31.0,1005.0
2014-06-14,47.0,32.0,1005.0
2014-06-14,39.0,31.0,1004.0
2014-06-14,50.0,32.0,1004.0
2014-06-14,54.0,31.0,1004.0
2014-06-14,59.0,30.0,1004.0
2014-06-14,58.0,28.0,1005.0
2014-06-14,70.0,28.0,1005.0
2014-06-14,90.0,26.0,1005.0
2014-06-14,106.0,26.0,1005.0
2014-06-15,128.0,25.0,1006.0
2014-06-15,118.0,23.0,1006.0
2014-06-15,111.0,23.0,1006.0
2014-06-15,131.0,23.0,1005.0
2014-06-15,153.0,23.0,1005.0
2014-06-15,169.0,22.0,1005.0
2014-06-15,161.0,23.0,1005.0
2014-06-15,141.0,25.0,1005.0
2014-06-15,117.0,27.0,1006.0
2014-06-15,117.0,28.0,1005.0
2014-06-15,101.0,29.0,1005.0
2014-06-15,94.0,30.0,1005.0
2014-06-15,89.0,32.0,1004.0
2014-06-15,82.0,32.0,1003.0
2014-06-15,105.0,31.0,1003.0
2014-06-15,130.0,32.0,1002.0
2014-06-15,161.0,31.0,1002.0
2014-06-15,156.0,31.0,1002.0
2014-06-15,100.0,30.0,1002.0
2014-06-15,62.0,29.0,1002.0
2014-06-15,84.0,23.0,1005.0
2014-06-15,61.0,21.0,1004.0
2014-06-15,80.0,21.0,1004.0
2014-06-15,113.0,23.0,1004.0
2014-06-16,140.0,22.0,1004.0
2014-06-16,134.0,21.0,1004.0
2014-06-16,117.0,22.0,1004.0
2014-06-16,112.0,21.0,1003.0
2014-06-16,130.0,21.0,1003.0
2014-06-16,148.0,21.0,1003.0
2014-06-16,162.0,22.0,1003.0
2014-06-16,169.0,22.0,1003.0
2014-06-16,164.0,24.0,1003.0
2014-06-16,169.0,25.0,1003.0
2014-06-16,155.0,26.0,1004.0
2014-06-16,178.0,26.0,1003.0
2014-06-16,191.0,26.0,1003.0
2014-06-16,196.0,27.0,1001.0
2014-06-16,138.0,28.0,1001.0
2014-06-16,132.0,29.0,1000.0
2014-06-16,105.0,29.0,1000.0
2014-06-16,111.0,30.0,1000.0
2014-06-16,96.0,28.0,1000.0
2014-06-16,105.0,28.0,1000.0
2014-06-16,108.0,26.0,1001.0
2014-06-16,111.0,26.0,1001.0
2014-06-16,103.0,26.0,1001.0
2014-06-16,114.0,26.0,1001.0
2014-06-17,176.0,26.0,1001.0
2014-06-17,221.0,26.0,1001.0
2014-06-17,225.0,21.0,1003.0
2014-06-17,84.0,19.0,1002.0
2014-06-17,13.0,19.0,1003.0
2014-06-17,20.0,19.0,1003.0
2014-06-17,28.0,19.0,1004.0
2014-06-17,29.0,20.0,1003.0
2014-06-17,24.0,20.0,1003.0
2014-06-17,32.0,21.0,1003.0
2014-06-17,40.0,22.0,1003.0
2014-06-17,47.0,23.0,1003.0
2014-06-17,49.0,24.0,1002.0
2014-06-17,77.0,25.0,1002.0
2014-06-17,103.0,26.0,1002.0
2014-06-17,119.0,27.0,1001.0
2014-06-17,132.0,26.0,1001.0
2014-06-17,148.0,24.0,1001.0
2014-06-17,38.0,20.0,1001.0
2014-06-17,60.0,20.0,1002.0
2014-06-17,76.0,20.0,1002.0
2014-06-17,56.0,19.0,1003.0
2014-06-17,62.0,19.0,1003.0
2014-06-17,63.0,19.0,1004.0
2014-06-18,75.0,19.0,1004.0
2014-06-18,67.0,19.0,1003.0
2014-06-18,74.0,18.0,1003.0
2014-06-18,71.0,18.0,1004.0
2014-06-18,76.0,19.0,1003.0
2014-06-18,79.0,18.0,1004.0
2014-06-18,82.0,19.0,1004.0
2014-06-18,53.0,20.0,1004.0
2014-06-18,46.0,21.0,1004.0
2014-06-18,46.0,25.0,1004.0
2014-06-18,45.0,26.0,1004.0
2014-06-18,24.0,28.0,1003.0
2014-06-18,11.0,29.0,1003.0
2014-06-18,22.0,29.0,1002.0
2014-06-18,59.08250355618777,30.0,1001.0
2014-06-18,47.0,31.0,1001.0
2014-06-18,59.08250355618777,31.0,1000.0
2014-06-18,59.08250355618777,30.0,1000.0
2014-06-18,83.0,29.0,1000.0
2014-06-18,77.0,28.0,1001.0
2014-06-18,80.0,26.0,1001.0
2014-06-18,108.0,26.0,1003.0
2014-06-18,121.0,25.0,1003.0
2014-06-18,144.0,24.0,1003.0
2014-06-19,143.0,22.0,1002.0
2014-06-19,151.0,22.0,1003.0
2014-06-19,153.0,21.0,1003.0
2014-06-19,146.0,21.0,1003.0
2014-06-19,141.0,20.0,1003.0
2014-06-19,151.0,20.0,1003.0
2014-06-19,158.0,21.0,1004.0
2014-06-19,119.0,23.0,1005.0
2014-06-19,137.0,24.0,1005.0
2014-06-19,191.0,25.0,1005.0
2014-06-19,200.0,26.0,1005.0
2014-06-19,200.0,26.0,1005.0
2014-06-19,181.0,26.0,1005.0
2014-06-19,116.0,27.0,1005.0
2014-06-19,106.0,27.0,1004.0
2014-06-19,114.0,26.0,1005.0
2014-06-19,109.0,26.0,1005.0
2014-06-19,87.0,25.0,1004.0
2014-06-19,65.0,25.0,1004.0
2014-06-19,71.0,24.0,1005.0
2014-06-19,79.0,24.0,1005.0
2014-06-19,73.0,23.0,1006.0
2014-06-19,72.0,23.0,1006.0
2014-06-19,74.0,23.0,1006.0
2014-06-20,78.0,22.0,1006.0
2014-06-20,89.0,21.0,1007.0
2014-06-20,86.0,20.0,1007.0
2014-06-20,59.0,20.0,1007.0
2014-06-20,39.0,19.0,1007.0
2014-06-20,48.0,19.0,1007.0
2014-06-20,41.0,19.0,1007.0
2014-06-20,63.0,19.0,1008.0
2014-06-20,59.0,20.0,1008.0
2014-06-20,35.0,20.0,1008.0
2014-06-20,22.0,22.0,1008.0
2014-06-20,13.0,25.0,1007.0
2014-06-20,19.0,27.0,1007.0
2014-06-20,12.0,26.0,1007.0
2014-06-20,10.0,27.0,1006.0
2014-06-20,11.0,28.0,1006.0
2014-06-20,17.0,28.0,1005.0
2014-06-20,20.0,27.0,1005.0
2014-06-20,20.0,27.0,1006.0
2014-06-20,38.0,25.0,1007.0
2014-06-20,61.0,23.0,1007.0
2014-06-20,94.0,23.0,1008.0
2014-06-20,89.0,22.0,1008.0
2014-06-20,82.0,22.0,1009.0
2014-06-21,74.0,21.0,1009.0
2014-06-21,70.0,20.0,1009.0
2014-06-21,70.0,20.0,1009.0
2014-06-21,71.0,20.0,1009.0
2014-06-21,76.0,20.0,1008.0
2014-06-21,72.0,20.0,1009.0
2014-06-21,60.0,20.0,1009.0
2014-06-21,64.0,21.0,1009.0
2014-06-21,73.0,21.0,1010.0
2014-06-21,70.0,22.0,1010.0
2014-06-21,74.0,24.0,1010.0
2014-06-21,57.0,24.0,1009.0
2014-06-21,62.0,26.0,1009.0
2014-06-21,61.0,27.0,1008.0
2014-06-21,54.0,27.0,1007.0
2014-06-21,51.0,28.0,1007.0
2014-06-21,53.0,28.0,1007.0
2014-06-21,57.0,27.0,1006.0
2014-06-21,66.0,27.0,1007.0
2014-06-21,66.0,24.0,1008.0
2014-06-21,15.0,20.0,1008.0
2014-06-21,18.0,19.0,1008.0
2014-06-21,18.0,19.0,1009.0
2014-06-21,15.0,19.0,1009.0
2014-06-22,16.0,19.0,1009.0
2014-06-22,18.0,18.0,1009.0
2014-06-22,23.0,18.0,1009.0
2014-06-22,23.0,19.0,1009.0
2014-06-22,23.0,18.0,1009.0
2014-06-22,15.0,18.0,1009.0
2014-06-22,18.0,19.0,1009.0
2014-06-22,20.0,20.0,1009.0
2014-06-22,38.0,23.0,1010.0
2014-06-22,51.0,24.0,1010.0
2014-06-22,49.0,25.0,1010.0
2014-06-22,51.0,26.0,1009.0
2014-06-22,40.0,27.0,1009.0
2014-06-22,50.0,27.0,1008.0
2014-06-22,50.0,28.0,1007.0
2014-06-22,38.0,28.0,1007.0
2014-06-22,36.0,29.0,1006.0
2014-06-22,41.0,28.0,1007.0
2014-06-22,34.0,25.0,1008.0
2014-06-22,13.0,22.0,1008.0
2014-06-22,29.0,21.0,1009.0
2014-06-22,34.0,20.0,1010.0
2014-06-22,39.0,20.0,1010.0
2014-06-22,42.0,20.0,1009.0
2014-06-23,36.0,20.0,1009.0
2014-06-23,31.0,19.0,1009.0
2014-06-23,25.0,18.0,1009.0
2014-06-23,27.0,18.0,1009.0
2014-06-23,23.0,18.0,1009.0
2014-06-23,21.0,18.0,1009.0
2014-06-23,25.0,20.0,1010.0
2014-06-23,18.0,22.0,1010.0
2014-06-23,18.0,24.0,1010.0
2014-06-23,15.0,26.0,1009.0
2014-06-23,19.0,28.0,1009.0
2014-06-23,8.0,29.0,1009.0
2014-06-23,16.0,30.0,1008.0
2014-06-23,17.0,31.0,1008.0
2014-06-23,18.0,30.0,1007.0
2014-06-23,17.0,31.0,1006.0
2014-06-23,16.0,31.0,1006.0
2014-06-23,26.0,31.0,1005.0
2014-06-23,24.0,30.0,1005.0
2014-06-23,28.0,29.0,1005.0
2014-06-23,27.0,26.0,1005.0
2014-06-23,34.0,25.0,1006.0
2014-06-23,28.0,25.0,1006.0
2014-06-23,29.0,25.0,1006.0
2014-06-24,43.0,22.0,1006.0
2014-06-24,44.0,22.0,1006.0
2014-06-24,50.0,20.0,1005.0
2014-06-24,59.0,21.0,1005.0
2014-06-24,66.0,20.0,1005.0
2014-06-24,66.0,19.0,1005.0
2014-06-24,66.0,20.0,1006.0
2014-06-24,63.0,23.0,1006.0
2014-06-24,64.0,25.0,1006.0
2014-06-24,68.0,28.0,1006.0
2014-06-24,64.0,29.0,1005.0
2014-06-24,50.0,30.0,1005.0
2014-06-24,47.0,30.0,1004.0
2014-06-24,37.0,30.0,1004.0
2014-06-24,40.0,31.0,1003.0
2014-06-24,47.0,31.0,1003.0
2014-06-24,54.0,31.0,1002.0
2014-06-24,48.0,30.0,1002.0
2014-06-24,47.0,30.0,1002.0
2014-06-24,41.0,30.0,1002.0
2014-06-24,50.0,28.0,1003.0
2014-06-24,57.0,27.0,1003.0
2014-06-24,64.0,27.0,1004.0
2014-06-24,54.0,26.0,1003.0
2014-06-25,52.0,26.0,1003.0
2014-06-25,54.0,25.0,1003.0
2014-06-25,62.0,24.0,1003.0
2014-06-25,58.0,23.0,1002.0
2014-06-25,69.0,23.0,1002.0
2014-06-25,77.0,23.0,1002.0
2014-06-25,89.0,23.0,1002.0
2014-06-25,90.0,24.0,1003.0
2014-06-25,86.0,25.0,1003.0
2014-06-25,74.0,26.0,1003.0
2014-06-25,74.0,26.0,1004.0
2014-06-25,75.0,26.0,1004.0
2014-06-25,85.0,27.0,1004.0
2014-06-25,93.0,27.0,1004.0
2014-06-25,96.0,27.0,1003.0
2014-06-25,109.0,26.0,1003.0
2014-06-25,98.0,26.0,1002.0
2014-06-25,113.0,25.0,1003.0
2014-06-25,128.0,24.0,1003.0
2014-06-25,117.0,24.0,1003.0
2014-06-25,116.0,24.0,1003.0
2014-06-25,127.0,23.0,1004.0
2014-06-25,133.0,24.0,1004.0
2014-06-25,150.0,23.0,1004.0
2014-06-26,159.0,23.0,1004.0
2014-06-26,185.0,23.0,1004.0
2014-06-26,178.0,23.0,1003.0
2014-06-26,193.0,23.0,1003.0
2014-06-26,191.0,23.0,1003.0
2014-06-26,199.0,23.0,1003.0
2014-06-26,196.0,23.0,1003.0
2014-06-26,190.0,23.0,1003.0
2014-06-26,168.0,24.0,1004.0
2014-06-26,128.0,27.0,1003.0
2014-06-26,100.0,28.0,1003.0
2014-06-26,91.0,29.0,1003.0
2014-06-26,87.0,31.0,1003.0
2014-06-26,73.0,33.0,1002.0
2014-06-26,62.0,33.0,1001.0
2014-06-26,66.0,33.0,1001.0
2014-06-26,106.0,33.0,1001.0
2014-06-26,95.0,31.0,1001.0
2014-06-26,93.0,28.0,1001.0
2014-06-26,75.0,28.0,1002.0
2014-06-26,62.0,27.0,1003.0
2014-06-26,61.0,26.0,1004.0
2014-06-26,68.0,26.0,1005.0
2014-06-26,75.0,25.0,1005.0
2014-06-27,62.0,23.0,1005.0
2014-06-27,31.0,23.0,1005.0
2014-06-27,39.0,23.0,1005.0
2014-06-27,46.0,22.0,1005.0
2014-06-27,17.0,22.0,1005.0
2014-06-27,6.0,21.0,1007.0
2014-06-27,4.0,23.0,1007.0
2014-06-27,4.0,27.0,1008.0
2014-06-27,15.0,29.0,1008.0
2014-06-27,10.0,30.0,1008.0
2014-06-27,16.0,31.0,1008.0
2014-06-27,7.0,32.0,1007.0
2014-06-27,11.0,32.0,1007.0
2014-06-27,12.0,34.0,1006.0
2014-06-27,7.0,34.0,1006.0
2014-06-27,10.0,34.0,1005.0
2014-06-27,11.0,34.0,1005.0
2014-06-27,13.0,33.0,1005.0
2014-06-27,13.0,32.0,1005.0
2014-06-27,11.0,31.0,1005.0
2014-06-27,18.0,30.0,1006.0
2014-06-27,27.0,30.0,1006.0
2014-06-27,32.0,29.0,1006.0
2014-06-27,25.0,24.0,1006.0
2014-06-28,28.0,24.0,1007.0
2014-06-28,22.0,27.0,1006.0
2014-06-28,35.0,23.0,1006.0
2014-06-28,32.0,21.0,1006.0
2014-06-28,28.0,18.0,1006.0
2014-06-28,22.0,19.0,1007.0
2014-06-28,17.0,22.0,1007.0
2014-06-28,26.0,25.0,1007.0
2014-06-28,24.0,28.0,1007.0
2014-06-28,17.0,30.0,1006.0
2014-06-28,16.0,33.0,1006.0
2014-06-28,13.0,35.0,1006.0
2014-06-28,14.0,36.0,1005.0
2014-06-28,9.0,36.0,1005.0
2014-06-28,15.0,37.0,1004.0
2014-06-28,15.0,38.0,1004.0
2014-06-28,15.0,36.0,1003.0
2014-06-28,6.0,35.0,1003.0
2014-06-28,15.0,34.0,1003.0
2014-06-28,15.0,33.0,1003.0
2014-06-28,26.0,32.0,1004.0
2014-06-28,21.0,29.0,1005.0
2014-06-28,25.0,28.0,1005.0
2014-06-28,28.0,25.0,1005.0
2014-06-29,30.0,25.0,1006.0
2014-06-29,54.0,25.0,1006.0
2014-06-29,43.0,23.0,1006.0
2014-06-29,32.0,22.0,1006.0
2014-06-29,37.0,21.0,1006.0
2014-06-29,30.0,21.0,1006.0
2014-06-29,26.0,24.0,1007.0
2014-06-29,50.0,26.0,1007.0
2014-06-29,77.0,29.0,1007.0
2014-06-29,45.0,28.0,1007.0
2014-06-29,36.0,30.0,1007.0
2014-06-29,48.0,33.0,1007.0
2014-06-29,60.0,33.0,1006.0
2014-06-29,48.0,33.0,1006.0
2014-06-29,59.0,33.0,1005.0
2014-06-29,61.0,34.0,1005.0
2014-06-29,59.0,35.0,1004.0
2014-06-29,31.0,34.0,1004.0
2014-06-29,39.0,33.0,1004.0
2014-06-29,33.0,32.0,1004.0
2014-06-29,62.0,30.0,1004.0
2014-06-29,59.0,29.0,1005.0
2014-06-29,66.0,27.0,1006.0
2014-06-29,69.0,28.0,1006.0
2014-06-30,70.0,25.0,1006.0
2014-06-30,67.0,25.0,1006.0
2014-06-30,59.0,25.0,1006.0
2014-06-30,68.0,24.0,1006.0
2014-06-30,84.0,23.0,1006.0
2014-06-30,104.0,23.0,1006.0
2014-06-30,94.0,25.0,1007.0
2014-06-30,80.0,27.0,1007.0
2014-06-30,65.0,28.0,1007.0
2014-06-30,61.0,28.0,1007.0
2014-06-30,64.0,30.0,1007.0
2014-06-30,71.0,31.0,1007.0
2014-06-30,93.0,33.0,1006.0
2014-06-30,104.0,34.0,1005.0
2014-06-30,95.0,35.0,1005.0
2014-06-30,74.0,35.0,1004.0
2014-06-30,72.0,34.0,1004.0
2014-06-30,51.0,34.0,1004.0
2014-06-30,54.0,34.0,1003.0
2014-06-30,40.0,33.0,1004.0
2014-06-30,45.0,32.0,1004.0
2014-06-30,51.0,31.0,1005.0
2014-06-30,59.0,30.0,1005.0
2014-06-30,57.0,28.0,1005.0
2014-07-01,59.0,28.0,1005.0
2014-07-01,58.0,26.0,1005.0
2014-07-01,59.0,27.0,1005.0
2014-07-01,63.0,26.0,1005.0
2014-07-01,76.0,24.0,1005.0
2014-07-01,86.0,24.0,1005.0
2014-07-01,100.0,25.0,1005.0
2014-07-01,108.0,26.0,1006.0
2014-07-01,108.0,27.0,1006.0
2014-07-01,101.0,29.0,1006.0
2014-07-01,105.0,30.0,1006.0
2014-07-01,105.0,31.0,1006.0
2014-07-01,102.0,31.0,1005.0
2014-07-01,116.0,31.0,1004.0
2014-07-01,124.0,31.0,1004.0
2014-07-01,122.0,31.0,1003.0
2014-07-01,122.0,31.0,1003.0
2014-07-01,121.0,31.0,1002.0
2014-07-01,141.0,31.0,1002.0
2014-07-01,163.0,30.0,1002.0
2014-07-01,168.0,28.0,1002.0
2014-07-01,149.0,28.0,1002.0
2014-07-01,66.0,21.0,1005.0
2014-07-01,48.0,21.0,1005.0
2014-07-02,27.0,21.0,1005.0
2014-07-02,30.0,21.0,1004.0
2014-07-02,34.0,21.0,1004.0
2014-07-02,43.0,21.0,1004.0
2014-07-02,45.0,21.0,1003.0
2014-07-02,65.0,21.0,1003.0
2014-07-02,59.0,21.0,1004.0
2014-07-02,58.0,21.0,1004.0
2014-07-02,57.0,22.0,1004.0
2014-07-02,52.0,22.0,1004.0
2014-07-02,33.0,23.0,1004.0
2014-07-02,50.0,24.0,1004.0
2014-07-02,56.0,24.0,1003.0
2014-07-02,64.0,25.0,1003.0
2014-07-02,66.0,25.0,1002.0
2014-07-02,72.0,26.0,1002.0
2014-07-02,78.0,26.0,1002.0
2014-07-02,78.0,26.0,1001.0
2014-07-02,84.0,25.0,1001.0
2014-07-02,98.0,24.0,1002.0
2014-07-02,110.0,24.0,1002.0
2014-07-02,114.0,24.0,1003.0
2014-07-02,101.0,23.0,1003.0
2014-07-02,111.0,23.0,1003.0
2014-07-03,110.0,23.0,1001.0
2014-07-03,134.0,23.0,1001.0
2014-07-03,169.0,23.0,1001.0
2014-07-03,190.0,23.0,1001.0
2014-07-03,214.0,23.0,1001.0
2014-07-03,239.0,23.0,1002.0
2014-07-03,250.0,23.0,1002.0
2014-07-03,259.0,23.0,1002.0
2014-07-03,263.0,24.0,1002.0
2014-07-03,280.0,25.0,1002.0
2014-07-03,277.0,26.0,1002.0
2014-07-03,274.0,27.0,1001.0
2014-07-03,256.0,28.0,1001.0
2014-07-03,232.0,28.0,1001.0
2014-07-03,212.0,28.0,1000.0
2014-07-03,177.0,29.0,999.0
2014-07-03,175.0,30.0,1000.0
2014-07-03,167.0,29.0,1000.0
2014-07-03,161.0,29.0,1000.0
2014-07-03,150.0,28.0,1001.0
2014-07-03,153.0,28.0,1000.0
2014-07-03,206.0,26.0,1001.0
2014-07-03,237.0,25.0,1001.0
2014-07-03,250.0,25.0,1002.0
2014-07-04,295.0,25.0,1002.0
2014-07-04,291.0,24.0,1002.0
2014-07-04,299.0,24.0,1002.0
2014-07-04,303.0,24.0,1002.0
2014-07-04,293.0,24.0,1003.0
2014-07-04,281.0,24.0,1004.0
2014-07-04,259.0,24.0,1004.0
2014-07-04,226.0,25.0,1004.0
2014-07-04,201.0,26.0,1005.0
2014-07-04,185.0,28.0,1005.0
2014-07-04,153.0,30.0,1005.0
2014-07-04,145.0,31.0,1005.0
2014-07-04,152.0,32.0,1005.0
2014-07-04,137.0,31.0,1004.0
2014-07-04,137.0,34.0,1004.0
2014-07-04,139.0,33.0,1004.0
2014-07-04,178.0,32.0,1004.0
2014-07-04,200.0,30.0,1004.0
2014-07-04,213.0,29.0,1005.0
2014-07-04,148.0,28.0,1005.0
2014-07-04,194.0,27.0,1005.0
2014-07-04,172.0,26.0,1007.0
2014-07-04,151.0,26.0,1007.0
2014-07-04,156.0,25.0,1007.0
2014-07-05,168.0,25.0,1007.0
2014-07-05,172.0,24.0,1007.0
2014-07-05,174.0,23.0,1007.0
2014-07-05,169.0,24.0,1007.0
2014-07-05,158.0,23.0,1007.0
2014-07-05,152.0,23.0,1007.0
2014-07-05,149.0,23.0,1007.0
2014-07-05,148.0,24.0,1008.0
2014-07-05,125.0,25.0,1008.0
2014-07-05,112.0,26.0,1008.0
2014-07-05,105.0,27.0,1008.0
2014-07-05,114.0,29.0,1008.0
2014-07-05,96.0,29.0,1007.0
2014-07-05,80.0,30.0,1007.0
2014-07-05,71.0,31.0,1006.0
2014-07-05,67.0,31.0,1006.0
2014-07-05,74.0,31.0,1005.0
2014-07-05,70.0,31.0,1005.0
2014-07-05,77.0,30.0,1005.0
2014-07-05,77.0,29.0,1005.0
2014-07-05,91.0,28.0,1005.0
2014-07-05,107.0,27.0,1006.0
2014-07-05,157.0,27.0,1006.0
2014-07-05,184.0,26.0,1006.0
2014-07-06,182.0,26.0,1006.0
2014-07-06,207.0,26.0,1005.0
2014-07-06,233.0,25.0,1005.0
2014-07-06,212.0,25.0,1005.0
2014-07-06,209.0,24.0,1005.0
2014-07-06,237.0,24.0,1005.0
2014-07-06,252.0,24.0,1006.0
2014-07-06,233.0,25.0,1006.0
2014-07-06,240.0,25.0,1006.0
2014-07-06,218.0,26.0,1006.0
2014-07-06,217.0,27.0,1006.0
2014-07-06,196.0,28.0,1006.0
2014-07-06,180.0,29.0,1005.0
2014-07-06,157.0,30.0,1005.0
2014-07-06,153.0,30.0,1004.0
2014-07-06,153.0,30.0,1004.0
2014-07-06,150.0,30.0,1004.0
2014-07-06,158.0,30.0,1003.0
2014-07-06,168.0,30.0,1003.0
2014-07-06,167.0,29.0,1004.0
2014-07-06,184.0,28.0,1004.0
2014-07-06,194.0,28.0,1005.0
2014-07-06,181.0,27.0,1005.0
2014-07-06,153.0,27.0,1005.0
2014-07-07,139.0,26.0,1004.0
2014-07-07,133.0,25.0,1005.0
2014-07-07,130.0,25.0,1005.0
2014-07-07,116.0,25.0,1005.0
2014-07-07,114.0,24.0,1005.0
2014-07-07,99.0,24.0,1005.0
2014-07-07,94.0,24.0,1005.0
2014-07-07,84.0,25.0,1005.0
